               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 452,           0.0061268,           0.0032236,          0.00011787,             0.99139,             0.99669,             0.99425,              0.9129,           0.0051531,           0.0022959,           3.239e-05,           0.0010702,           0.0010702,           0.0010702
                 453,           0.0059658,           0.0034014,          0.00015695,             0.99142,             0.99669,             0.99426,              0.9135,           0.0051533,           0.0022969,          3.2276e-05,           0.0010504,           0.0010504,           0.0010504
                 454,           0.0063813,           0.0033812,          0.00014485,             0.99393,             0.99386,             0.99425,             0.91281,           0.0051557,           0.0022986,          3.2164e-05,           0.0010306,           0.0010306,           0.0010306
                 455,           0.0063825,           0.0033437,          0.00098638,              0.9939,             0.99375,             0.99426,             0.91323,           0.0051565,           0.0022993,          3.2104e-05,           0.0010108,           0.0010108,           0.0010108
                 456,           0.0058804,           0.0033263,          0.00012282,             0.99387,             0.99364,             0.99425,             0.91339,            0.005157,           0.0022998,          3.2029e-05,            0.000991,            0.000991,            0.000991
                 457,           0.0061464,           0.0033938,          0.00012999,             0.99385,             0.99368,             0.99424,             0.91341,           0.0051583,           0.0023006,          3.1715e-05,           0.0009712,           0.0009712,           0.0009712
                 458,           0.0072824,           0.0033556,          0.00020952,             0.99384,             0.99371,             0.99424,             0.91316,             0.00516,           0.0023014,          3.1564e-05,           0.0009514,           0.0009514,           0.0009514
                 459,           0.0061036,           0.0032923,          0.00012232,             0.99124,             0.99699,             0.99424,             0.91252,           0.0051627,           0.0023029,          3.1436e-05,           0.0009316,           0.0009316,           0.0009316
                 460,           0.0063902,           0.0034244,          0.00015234,             0.99122,             0.99699,             0.99425,             0.91339,           0.0051638,           0.0023046,          3.0968e-05,           0.0009118,           0.0009118,           0.0009118
                 461,           0.0069964,           0.0032921,          0.00017349,             0.99123,             0.99699,             0.99425,              0.9129,           0.0051662,           0.0023056,          3.0788e-05,            0.000892,            0.000892,            0.000892
                 462,           0.0060172,           0.0033659,          0.00013495,             0.99118,             0.99699,             0.99425,             0.91182,           0.0051676,           0.0023062,          3.0621e-05,           0.0008722,           0.0008722,           0.0008722
                 463,           0.0060675,           0.0033211,          0.00014523,             0.99117,             0.99699,             0.99426,             0.91168,           0.0051692,           0.0023075,          3.0426e-05,           0.0008524,           0.0008524,           0.0008524
                 464,            0.005818,           0.0033384,          0.00012497,             0.99116,             0.99699,             0.99425,             0.91209,           0.0051712,           0.0023089,          3.0228e-05,           0.0008326,           0.0008326,           0.0008326
                 465,           0.0061456,           0.0033996,          0.00011849,             0.99117,             0.99699,             0.99425,             0.91212,           0.0051758,           0.0023099,               3e-05,           0.0008128,           0.0008128,           0.0008128
                 466,           0.0061628,           0.0033465,          0.00012686,             0.99112,             0.99699,             0.99425,             0.91209,           0.0051782,           0.0023109,          2.9838e-05,            0.000793,            0.000793,            0.000793
                 467,           0.0061986,            0.003402,          0.00012551,             0.99108,             0.99699,             0.99425,             0.91178,           0.0051805,           0.0023123,          2.9677e-05,           0.0007732,           0.0007732,           0.0007732
                 468,           0.0062509,           0.0032801,          0.00013853,             0.99107,             0.99699,             0.99426,             0.91178,           0.0051832,           0.0023138,          2.9425e-05,           0.0007534,           0.0007534,           0.0007534
                 469,           0.0061897,           0.0033723,          0.00016239,             0.99114,             0.99699,             0.99426,             0.91156,           0.0051863,           0.0023152,          2.9145e-05,           0.0007336,           0.0007336,           0.0007336
                 470,           0.0059702,           0.0033761,           0.0001148,             0.99113,             0.99699,             0.99426,             0.91194,           0.0051885,            0.002316,          2.8957e-05,           0.0007138,           0.0007138,           0.0007138
                 471,           0.0059149,           0.0033076,           0.0001321,             0.99115,             0.99699,             0.99426,             0.91229,           0.0051907,           0.0023174,           2.881e-05,            0.000694,            0.000694,            0.000694
                 472,           0.0056964,           0.0032488,          0.00010668,             0.99115,             0.99699,             0.99426,             0.91212,           0.0051949,           0.0023193,          2.8639e-05,           0.0006742,           0.0006742,           0.0006742
                 473,            0.006015,           0.0033227,          0.00014507,              0.9912,             0.99699,             0.99426,             0.91167,            0.005199,           0.0023207,           2.848e-05,           0.0006544,           0.0006544,           0.0006544
                 474,           0.0061785,           0.0032973,          0.00010716,             0.99121,             0.99699,             0.99427,             0.91193,              0.0052,           0.0023221,           2.833e-05,           0.0006346,           0.0006346,           0.0006346
                 475,           0.0056227,            0.003309,          0.00011058,             0.99122,             0.99699,             0.99426,             0.91139,           0.0052022,           0.0023233,          2.8115e-05,           0.0006148,           0.0006148,           0.0006148
                 476,           0.0060719,            0.003313,          0.00012631,             0.99122,             0.99699,             0.99426,             0.91167,           0.0052043,           0.0023252,          2.7945e-05,            0.000595,            0.000595,            0.000595
                 477,           0.0057644,           0.0033656,          9.1291e-05,             0.99125,             0.99699,             0.99425,             0.91232,           0.0052073,           0.0023267,          2.7806e-05,           0.0005752,           0.0005752,           0.0005752
                 478,           0.0062512,            0.003231,           0.0001295,             0.99126,             0.99699,             0.99425,             0.91241,           0.0052096,           0.0023285,          2.7621e-05,           0.0005554,           0.0005554,           0.0005554
                 479,           0.0058046,           0.0032258,          0.00010871,             0.99123,             0.99699,             0.99425,             0.91205,           0.0052119,           0.0023295,          2.7497e-05,           0.0005356,           0.0005356,           0.0005356
                 480,           0.0062363,           0.0033505,           0.0001339,             0.99123,             0.99699,             0.99425,             0.91235,           0.0052146,           0.0023306,          2.7346e-05,           0.0005158,           0.0005158,           0.0005158
                 481,           0.0058565,             0.00329,          0.00012206,             0.99125,             0.99699,             0.99426,             0.91265,           0.0052155,           0.0023322,          2.7187e-05,            0.000496,            0.000496,            0.000496
                 482,            0.005736,           0.0031582,           0.0001161,             0.99125,             0.99696,             0.99426,             0.91232,           0.0052172,           0.0023334,          2.7039e-05,           0.0004762,           0.0004762,           0.0004762
                 483,           0.0059456,           0.0033605,          0.00012172,             0.99127,             0.99689,             0.99425,             0.91277,           0.0052191,           0.0023346,          2.6952e-05,           0.0004564,           0.0004564,           0.0004564
                 484,           0.0059513,           0.0032807,           9.424e-05,             0.99129,              0.9968,             0.99425,             0.91295,           0.0052215,           0.0023359,          2.6837e-05,           0.0004366,           0.0004366,           0.0004366
                 485,            0.005391,           0.0032783,           0.0001286,              0.9913,             0.99674,             0.99426,             0.91286,           0.0052237,           0.0023372,          2.6712e-05,           0.0004168,           0.0004168,           0.0004168
                 486,           0.0061426,           0.0033306,          0.00013199,             0.99132,             0.99668,             0.99426,             0.91228,           0.0052284,           0.0023392,          2.6562e-05,            0.000397,            0.000397,            0.000397
                 487,           0.0057518,           0.0032374,          9.7021e-05,             0.99134,              0.9966,             0.99426,             0.91316,           0.0052296,           0.0023401,          2.6434e-05,           0.0003772,           0.0003772,           0.0003772
                 488,            0.005968,           0.0033301,          0.00014231,             0.99147,             0.99618,             0.99426,             0.91284,           0.0052334,           0.0023412,          2.6337e-05,           0.0003574,           0.0003574,           0.0003574
                 489,           0.0056206,           0.0032474,          0.00010612,             0.99147,             0.99619,             0.99427,             0.91283,           0.0052363,           0.0023426,          2.6202e-05,           0.0003376,           0.0003376,           0.0003376
                 490,           0.0055709,           0.0032857,          0.00016633,             0.99147,              0.9962,             0.99425,             0.91272,           0.0052386,           0.0023438,          2.6101e-05,           0.0003178,           0.0003178,           0.0003178
                 491,           0.0053548,           0.0031884,          9.3199e-05,             0.99149,             0.99618,             0.99426,             0.91382,           0.0052405,           0.0023451,          2.6012e-05,            0.000298,            0.000298,            0.000298
                 492,           0.0059393,           0.0032425,          0.00014802,             0.99147,              0.9962,             0.99426,             0.91369,           0.0052437,           0.0023464,          2.5912e-05,           0.0002782,           0.0002782,           0.0002782
                 493,           0.0060269,           0.0032598,          0.00013272,             0.99147,             0.99621,             0.99426,              0.9139,           0.0052459,           0.0023477,          2.5821e-05,           0.0002584,           0.0002584,           0.0002584
                 494,           0.0060348,           0.0031899,          0.00017211,             0.99146,             0.99623,             0.99426,             0.91363,           0.0052485,           0.0023492,          2.5756e-05,           0.0002386,           0.0002386,           0.0002386
                 495,           0.0058491,            0.003304,          0.00011247,             0.99144,             0.99624,             0.99425,             0.91352,            0.005251,           0.0023502,          2.5644e-05,           0.0002188,           0.0002188,           0.0002188
                 496,             0.00614,           0.0033121,          0.00015827,             0.99144,             0.99624,             0.99426,             0.91392,            0.005253,           0.0023509,          2.5505e-05,            0.000199,            0.000199,            0.000199
                 497,              0.0058,           0.0031728,           0.0001324,             0.99143,             0.99625,             0.99426,             0.91349,           0.0052539,           0.0023519,          2.5424e-05,           0.0001792,           0.0001792,           0.0001792
                 498,           0.0056648,           0.0033169,          0.00010167,             0.99143,             0.99625,             0.99427,             0.91369,           0.0052561,            0.002353,          2.5318e-05,           0.0001594,           0.0001594,           0.0001594
                 499,           0.0056349,           0.0032283,          0.00010734,             0.99144,             0.99622,             0.99427,             0.91384,           0.0052561,           0.0023542,          2.5249e-05,           0.0001396,           0.0001396,           0.0001396
